"","AF4_1_a","AF4_1_b","AF4_2_a","AF4_2_b","AF4_3_a","AF4_3_b","MF_1_b","MF_1_a","MF_2_a","MF_2_b","MF_3_a","MF_3_b","SEC_1_a","SEC_1_b","SEC_2_a","SEC_2_b","SEC_3_a","SEC_3_b"
"COPB1",23.2272915938641,23.4092458968895,22.5165310700453,22.6364405337805,22.7097771457223,23.42085459195,NA,NA,NA,NA,13.7620290045047,NA,NA,NA,NA,NA,NA,NA
"STAT3",20.7849095673388,20.7896259755173,20.2346513956494,19.8133490693995,19.6426599054395,20.338505720925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SNRNP40",21.7137955277773,21.9300644973339,21.0313188999271,20.8702540819888,21.1592566673445,21.8027691686375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCM6",21.034584055151,21.2568438703106,20.500626982328,20.6954840429175,20.4995062754463,21.3184909548568,17.7898647340158,18.5293695457926,18.0437695933716,17.528591463055,18.2824685832674,18.3853863769691,NA,NA,NA,NA,NA,NA
"AFP",27.5536203887806,27.7292300951779,27.2435438837853,27.0158454798557,27.1870693024726,27.6068199553744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIH3",22.10473182982,21.9831550580454,23.0139305388816,22.3932671095385,21.9259915254361,22.5960514096889,32.2284847762035,32.2703049518981,32.13766718332,31.9038304180575,32.4358910176161,32.2221634574067,21.4526193062251,21.5118327455138,22.004278768431,21.5692288905488,22.4272637319482,22.2905273951565
"DNAJA2",24.7039821240727,25.0666108555578,23.9707069632311,23.9288609769607,24.3698614209033,24.9768367844627,NA,NA,NA,NA,NA,NA,16.2499393281189,NA,NA,14.9513439152534,NA,14.0498655622635
"CRISP3",20.5677917893214,20.5794439283604,21.1871859219026,21.1025883211359,20.8822437611655,21.4014545455986,20.5111754757506,20.6879403218199,20.1576799950817,20.4650442069875,20.7240149960526,20.7536240103786,NA,NA,NA,NA,NA,NA
"SND1",24.051754596856,24.1938513757448,23.4437954558381,23.4922835237987,23.5474556432402,24.2707059542438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACTN4",21.859286807928,22.106119122316,21.2714191421623,21.4760420855488,21.3159162812321,22.222627183122,18.6659708153522,NA,17.6900252618514,18.264905280724,18.0499814567129,18.7789690386567,17.1719048824148,NA,NA,NA,15.4930517132943,NA
"ADAM10",22.5643646680819,22.7471439981867,21.9995933757151,22.1709959411144,22.2838225712817,23.0139305388816,NA,16.2072374354851,NA,NA,NA,16.0932050235766,20.4775863449479,19.6093338691627,NA,NA,NA,17.3019158958816
"PRKCSH",NA,19.5392553844559,NA,19.0509220900759,NA,NA,25.6567643865508,25.2992890827256,25.4073020002906,25.0296006522847,25.4488442625338,25.0604393287893,NA,NA,NA,NA,NA,NA
"PPME1",23.1190196233515,23.1885791875302,22.5237265714495,22.7654706459933,22.4922835237987,23.1734087528888,NA,NA,NA,NA,NA,NA,23.0291793659506,22.6028619418057,22.8112743356065,NA,22.6821750741598,NA
"FLOT1",22.2848918604871,22.5044582377448,21.5688198938493,21.8575258453834,21.621020267225,22.4349173044917,15.0552824355012,NA,NA,14.4872622373216,NA,NA,18.7863557854623,17.9950659893421,17.6887693673722,18.0137915429118,16.9020806472627,16.2422325618864
"COL6A2",23.8394206411701,23.8968911176914,23.0966765544687,23.1688263402245,23.0241143108677,23.7347956057591,18.5775984739938,19.1782174403692,18.2082915223214,19.1367909018299,18.7848488774937,18.7107156437051,22.5451002222421,22.5800340123515,22.598325161209,22.5332650858051,21.951955556757,21.6812203930786
"MON2",20.2022589649133,20.4742317551771,19.748176467149,19.8617563482761,19.8302737968046,20.7432048221325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAB7A",25.4519908178506,25.7491918268356,24.8029194099582,24.9846799057837,25.0608515862691,25.7023976153567,18.0224160393328,18.4557726953617,18.4022793022051,18.2895191249699,18.9331304508301,18.5033909761574,21.0463899883074,19.6046346650393,18.5746156997345,18.5356285032504,18.4785377820231,16.3539548751256
"IGKV3-20",27.5923489033567,27.7093170292965,28.3205329852246,28.3555668489374,27.536010603749,28.2713295142106,27.2188192125788,27.1282936301102,27.0533092811268,26.9745411525437,27.3781556546311,27.3488303863814,29.6122797123963,29.6136853342742,29.6698297529002,29.513334064801,29.7806608569487,29.3856621896896
"RECQL",21.4374594990541,21.6364405337805,20.6895527233377,20.8430362045392,20.8310466312458,21.5731145984117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRDX6",23.7368610249249,23.8034122178335,23.3564906575349,23.4144168523926,23.7875582666327,24.4040563407869,18.478599793305,18.2096385074818,18.1710834394054,18.083632023867,18.5984960025374,18.3450950644366,21.2309152263333,18.8958326299739,18.5563151974911,17.3268946503756,17.8104586687427,18.6016184688129
"COL14A1",21.7094284172259,22.0238023979428,21.2119073012589,21.350690502173,21.3695787101547,22.1073435245427,NA,17.8208520763493,16.7597581767299,16.6827477511439,17.0360447947454,NA,NA,NA,NA,NA,NA,NA
"RPL30",21.5308863630224,21.5308863630224,21.145313373485,21.0471924902729,21.1396806190136,21.7347956057591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BZW2",21.1078913419646,21.2360796111341,19.5894408503115,20.6430661190773,20.5703903281998,21.3429948150506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CBS",23.689658503526,23.8346068394371,22.9024222236647,23.0575502231789,23.1472471659321,23.743039599854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLIC4",22.9079322050569,23.0608515862691,22.6231027342434,22.6231027342434,22.793523933469,23.4849290726595,NA,NA,NA,NA,NA,NA,18.0811141038332,NA,NA,NA,NA,NA
"PROZ",17.3648870026891,16.3085754540337,18.3422960777439,17.9905582809641,16.8079083052202,17.2761698523609,29.3807172146996,29.4173978780261,29.4133680009899,29.2891205739423,29.5808247468415,29.4938109935452,NA,NA,NA,NA,NA,NA
"RAB14",25.0865891476827,25.14180155942,25.8864627891212,25.7079357988981,24.0764307122399,25.6867232125014,24.1052678652532,26.2731985786541,25.9179795045762,25.8263863326321,NA,15.382515955483,19.4578116961112,18.0791758905197,17.7785783348304,17.5838239391779,16.5374110423178,17.4014878782398
"NUDT12",23.1370891736827,23.1879076347873,22.1355214229567,22.3372797121641,21.7254752694449,22.5549688905946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD109",21.9134212226139,21.8764270151317,20.1703554289113,20.8575679878804,19.3422070837934,21.3910001879615,22.1476990050255,22.1623252474871,21.9618004591015,21.7864834172108,22.1099154397012,22.2532759149825,18.5867335224764,18.5110538335332,NA,19.0701025961311,18.6649472077551,18.6430070886234
"IGHV3-7",27.6310369157856,27.8588131985312,28.1421425126884,28.3150136717432,27.6311063211709,28.2396800270929,25.8946409485273,27.2200194197022,26.8554272966026,26.9771401576222,27.0652759299826,27.1989170895266,29.3795196317657,29.2247872932766,29.4503200648661,29.3597402789883,29.5089407459188,29.1465918643083
"MFGE8",25.7129282828488,25.7259844356743,24.8871603610782,25.0442687020735,24.9179795045762,25.464508857697,19.6268978772613,17.5081739046938,19.6330927864155,17.8349771093615,19.4480457083126,19.5958966643825,20.0511372335519,19.5500290163587,19.4050874342061,19.5926851412998,18.3384317273007,18.3594536004408
"MAPK14",21.5892460703976,21.7648533723209,20.9086081152259,20.9744019854394,21.2169240293125,21.7972217768843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ADAMTS1",24.2692796614525,24.4027560297112,23.5742701411574,23.745093258622,23.6703364061244,24.351781459935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HNRNPA2B1",23.7955070197481,23.9225234297212,23.4513620555653,23.1825301428574,23.4437954558381,23.9396609902729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POLR3C",21.3037339333046,21.4921211503383,20.6794792404309,20.8481269960104,20.7207661266459,21.7162710400357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F8",20.8499548037705,20.9742129067327,20.0291793659506,20.2763970663216,20.2302268848887,21.0291793659506,21.4973051339789,21.8737745160564,21.6552520643062,21.9234533506832,21.8930018716037,21.6811599000851,20.4066202387674,19.0218122814986,17.9255602347488,17.9926717438954,17.5216617774947,17.5102696708982
"IGKV1OR2-108",23.1414130472482,23.0575776556073,22.4133154415424,22.6571352396862,22.3497379766012,23.3500914188647,17.9004600023074,17.7361905009609,17.5368618695528,19.3512886627417,17.9985188132488,18.1917966100597,19.1341028929347,19.6138775730927,19.7206517492553,20.0291793659506,19.2532565797812,18.7825855602138
"PAH",22.5544989202444,22.7160725522537,21.8800957851658,21.8614909561198,22.2302268848887,22.6051249933143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD82",22.6949801437942,22.7994650333168,21.8689687094485,22.0628936560538,21.9244413923392,22.5777312264821,21.8571487861078,21.8679913010617,21.6927393588025,21.4305092121066,21.5992032339469,21.6106851483349,20.8964469726507,20.6369909541152,20.4523096213709,20.766846721224,19.6730346928047,19.1721247015618
"DPP9",20.8172046227194,20.7357394561069,20.092128684027,20.2315188671319,20.2385645126109,20.9392434539036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IGHV5-51",24.4945582534168,24.6771277554499,24.8057272940818,25.0255170851095,24.2959461545986,25.0907673525851,23.4612577311961,23.406653452273,23.0276073879727,23.2854825104768,23.3564906575349,23.4601398881949,26.1868804556838,26.0819251495325,26.325773999683,26.0974805082599,26.2776390101093,25.7925313671823
"CPN2",23.9671924790549,24.2073206181527,24.9102218342328,25.0249597225772,24.0608515862691,24.6436140178779,24.9967961920998,25.1680611877055,24.8945802169236,24.8009464933555,24.9985188132488,25.2408175301408,24.7389234913818,24.6186292576641,24.875021107883,24.5920637012127,25.2996384458563,25.145693374677
"SRGN",19.3619501971945,NA,NA,NA,NA,NA,20.4154096217394,20.6112499846354,20.2554850583303,20.4614414769203,20.5152339851911,20.8542322682865,20.7489208612159,21.9916159529941,21.4812623802338,22.0657895090848,21.145693374677,21.6129008850166
"VPS29",21.5381965117602,21.8377064588766,20.864224691873,21.1144546961043,19.4225144703198,21.8063659285957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"APOA2",21.1516229617111,21.0820756060661,21.3037450798406,21.3751752207998,21.0690720930741,22.1770907005788,24.4898362033799,24.2184497171123,24.3504331467145,24.2707059542438,24.2520532473419,24.1741710752532,22.9357447117736,22.8744028248985,23.0373260871144,22.9654750019409,22.9785395749332,22.9724609999711
"CSF1R",16.2178119522598,NA,19.2572704310921,19.5802309601447,NA,16.0108340255001,23.5661618377699,23.9279573157718,23.9079322050569,23.9152462640222,24.0173331231025,23.9583686286679,NA,NA,NA,NA,NA,NA
"PAICS",24.9816348676305,25.1476353524112,24.4368243702563,24.43364452537,24.6308980949973,25.213266819423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AP1S1",21.2649923030494,21.5591754074538,20.6252664933509,20.8580515893133,20.730184849788,21.4272637319482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HARS1",22.4144168523926,22.494726699727,21.9985188132488,21.838654973451,21.9423484080774,22.470106732954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"B4GAT1",25.6320082874653,25.7440667946577,25.0434345331917,25.1186236592922,25.1549911192591,25.8093128192732,16.7650399989697,15.5406699163467,16.4300114429543,17.3969141167369,18.2793929416926,17.6261439257788,NA,NA,NA,NA,NA,NA
"COPA",23.948599649852,24.2228774291531,23.2834795304273,23.4563844976817,23.5580077060215,24.1464704794849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0381130766541
"GP1BB",NA,19.1561843245446,NA,NA,20.2534966642115,19.9090551269152,NA,NA,NA,NA,NA,NA,22.669255330734,20.4610407287117,18.6594559231837,18.7128762399654,18.8280062846145,18.0229691718643
"HYOU1",22.8326768123387,23.032546217049,22.3564906575349,22.5165310700453,22.312851941828,23.1316334308385,NA,16.8219607829429,18.2223373858384,NA,21.4702149930981,17.3334785924179,19.8285006706117,21.2820658164083,15.1529146161646,NA,21.5684831496801,NA
"ASL",23.1900874940355,23.3791477658731,22.5474556432402,22.6778813357496,22.7795654758791,23.5332650858051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLTC",26.0792822916763,26.2838327425825,25.4551305253812,25.5225298106668,25.6124554900439,26.2316922938932,19.8294749983222,18.4242688238844,18.9162381178135,18.6466641746871,18.7988324804005,19.2113750186219,21.6485024130634,20.447158916302,20.4589782636847,20.3610259957269,19.2535243636904,19.7283307662847
"FHOD1",19.3610891986945,19.8191796193829,18.9724217328888,19.2763902504234,19.2174110759123,19.9158997972692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GMDS",21.6089861540463,21.8074453329611,20.9963362489736,20.98945617609,21.1025159189282,21.742792553142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IGKV1-6",21.2888576276071,21.2812152242792,21.5869203979367,21.8112743356065,20.910731286041,21.5960514096889,19.6917213721278,19.758974476985,19.294171990609,19.4596557415261,19.9913019164152,19.9855309490852,23.4295639423027,23.1707340866629,23.3791477658731,23.3197581064803,23.4285421503224,23.1032721185058
"RABGGTA",22.2105768207659,22.5285037117114,22.0772062479726,21.8604861124603,21.7564944281198,22.494726699727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TLE3",20.7157760259655,20.8908231192724,19.3829857525396,20.0149766669825,20.0279370348214,20.7664674405715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PBLD",22.0984806444014,21.4467516568099,21.281641997854,21.6790053828528,20.596968617498,21.1885067491406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PYCR3",21.2225531915878,21.7152988592756,20.6275623824341,20.8470619352758,21.0288995638465,21.7336653965387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CPB2",24.6046685387829,24.8661846124904,24.1956102557553,24.272550198609,24.3114667328489,24.796497541614,24.2877123795495,24.3156183761193,23.7481682758591,23.8326768123387,24.0467683187096,24.2926350581185,16.594626397504,15.3156979708914,16.3367436421822,14.8604080591247,15.7363649332425,15.5856609022443
"CDC40",19.5740982549999,19.0127772846704,18.593350998737,18.9782887103244,18.7833723696582,19.715001754816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DHX15",23.8161664903142,23.9115938695629,23.1642293261144,22.8894831679572,23.2606921656157,23.6789559689769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ATP2B1",20.200113152087,20.4964510442159,17.8652016333372,18.4884442744247,19.6951705074872,19.9814209514387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLCG2",21.870964423371,22.1549911192591,21.3668253748301,21.5372530059031,21.261493535953,22.2389970945164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PTPN11",23.2095533166239,23.3457041023086,22.4824692339717,22.6231027342434,22.664922909938,23.2331562159274,17.0252369097571,NA,17.6218587110474,NA,17.8761811739408,17.6769281111595,NA,NA,NA,NA,NA,16.5658116455185
"SELL",19.119133640847,18.6028728129362,21.1083138748255,21.2302268848887,17.6882161540167,18.6679846805906,25.4491592270675,25.6180690965074,25.578307267632,25.2534966642115,25.7076725573973,25.429819436852,22.4324266977772,22.1046960028048,22.1046960028048,22.0624994391506,22.0492636119939,21.7915381175452
"FAT1",23.9539363823526,24.1749329950178,23.439997221856,23.5638367848237,23.4450593149123,24.0342267006879,NA,17.8867623213347,17.8806417660464,19.520100686818,18.1500695388331,NA,NA,NA,NA,NA,NA,NA
"PTGDS",19.8017225660587,NA,19.6077204129083,20.8439478795846,NA,21.0306954213611,23.8326768123387,23.6928538426858,23.4663772305559,23.4663772305559,23.8112743356065,23.6375464710067,NA,19.610053386797,NA,19.6740870723957,NA,19.4138035121213
"FBXL18",17.838520718608,18.3010361697195,16.8621893513402,16.460291100714,17.2194143446772,18.0063753919724,19.4119122876772,19.7974018883037,19.820501535364,19.7126092808252,19.3161268226963,19.6236011149199,NA,NA,15.9945965175657,NA,16.0912308192187,NA
"GALK1",25.12927672728,25.3544743119364,24.7066191108073,24.611330142841,24.8229877561703,25.3578333240263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PPIL1",20.7156185239459,21.0558967043264,19.8022197279163,20.6122088890449,20.4173519042165,21.38574446251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FBN1",NA,NA,18.7982923770254,15.9024763973184,NA,NA,19.7715668430894,20.1954334879568,20.4730457426033,20.5746969956076,20.4780368543331,19.6865022369903,18.6212323612957,19.8946742041257,19.764008189856,20.2166878442458,19.450530662713,20.1702820696712
"CYB5R3",23.0002393799893,22.9060978818081,22.512023307396,22.556637020482,22.1757788640261,23.2891205739423,NA,NA,NA,NA,NA,NA,21.0717844315686,18.7912691073415,17.6885235209588,NA,NA,13.0590588005608
"CARS1",23.2095533166239,23.5261171188745,22.8764270151317,22.8132331886445,22.9423484080774,23.6186292576641,NA,NA,NA,NA,NA,NA,NA,17.9553150286626,NA,NA,NA,NA
"HTRA1",21.8689129614744,21.9243370000931,21.2393928341468,21.3338792684106,21.3580024113964,21.9601377215209,19.2604923277464,19.0835182820652,18.8402308602921,18.7772521040616,18.890982642745,18.9088880633454,NA,NA,NA,NA,NA,NA
"NUTF2",23.7420116731693,24.1518985242037,23.6789559689769,23.6264487621234,24.0434345331917,24.7108282896966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AKR7A2",23.0608515862691,23.2389970945164,22.6408592050475,22.5141245723382,22.6474619398718,23.4676214695644,NA,NA,NA,NA,NA,NA,17.5321580403946,NA,NA,NA,NA,NA
"RPL14",23.0387771901485,23.1946098880551,22.2964129870258,22.7137147831466,22.7949240769747,23.2170940408669,18.0205622310696,NA,NA,NA,NA,NA,NA,NA,16.2849234808538,NA,NA,NA
"NIBAN2",22.3017328498644,22.7674926435785,21.7915381175452,21.7250450003907,21.9356600161319,22.6583997863567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ELAC2",22.3348362916635,22.5020315003502,21.0798337068256,21.9459238623012,21.8839021356939,22.470106732954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRDX1",23.6320082874653,23.8259013116019,23.7013403085736,23.4488442625338,23.5080907072447,23.9494904773214,NA,NA,15.9916702000755,NA,NA,NA,19.6611865940147,18.6754402355456,19.2287271102673,17.9195151344736,16.99157720383,18.8450673244558
"PPP4C",22.532981747854,22.652274087889,21.8355034233406,21.9067588738159,22.0680169004762,22.5050189613069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"USP15",22.0291793659506,22.1703554289113,20.5070774417195,21.2872158041256,21.524798026511,22.0558967043264,17.8882164568075,17.9968976770416,17.0918382367144,17.0904329369982,16.8581388784225,17.9789059299692,NA,NA,NA,NA,NA,NA
"H4-16",26.5840550642423,26.6208677298601,25.9450308291307,26.1410219349531,26.0442687020735,26.5165310700453,21.2175743742928,20.3200678323955,20.3310634468891,20.4643114162005,20.2644563453502,20.4493129047979,20.4198141403645,18.7674473818477,21.124829366304,19.6646469274384,19.4325072386233,21.2895146221834
"CHL1",17.8572824578716,17.5805456526801,16.9278011057468,18.6672598742876,17.4018794790965,17.1954971689119,20.7223422750407,20.9957471421326,20.6836294691895,20.5580011642316,20.919167395615,20.917318899398,19.0100609070263,18.5840706670626,19.3482786249552,19.0835001033205,20.3245431617453,20.1874881217591
"PSMD7",23.1062945570303,23.3738486045768,22.406653452273,22.625334281542,22.7160725522537,23.3605149140937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LANCL1",23.2834795304273,23.3017328498644,22.4922835237987,22.7055648944353,22.863251626384,23.4437954558381,NA,NA,NA,NA,NA,NA,15.9146327237234,NA,NA,NA,NA,NA
"CSPG4",24.0641454119942,23.6821750741598,23.2214030345017,23.589208574532,23.3564906575349,24.0028163887856,22.429819436852,22.7055648944353,22.5332650858051,22.7160725522537,22.8987371768568,22.6518470345575,NA,13.0017600283272,15.528628088124,NA,16.7126479006123,16.3430503523171
"NLN",23.8043973288591,24.0350662090275,23.1794960827678,23.3086923184537,23.2080652349645,23.9134212226139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MSN",24.0942620015354,24.3665303295114,23.3870601899526,23.5308863630224,23.7512367528206,24.1787365696989,21.2222200352837,21.245965795337,21.2523547520952,20.7232051312015,21.2270759080559,21.2848935544529,21.9280932625833,20.8800789652256,20.7884467250337,20.9442924091165,19.8489917697269,19.7330500880349
"TXN",22.718164931215,22.4922835237987,23.0224219997753,22.9351708060044,20.0728849458934,20.6024224983739,NA,NA,20.3538015700072,20.8138485028919,NA,NA,18.6210538143352,17.4467360101,NA,NA,NA,18.8858542309595
